archetype,PC1,PC2,PC3,PC4
ParTI_1,-10.423185629032176,-16.619106941702363,-10.498542116631649,-3.8282813983999633
ParTI_2,-10.36841593338713,4.44713743171264,22.78920594697807,-6.5212699512314085
ParTI_3,-2.0613775279616657,2.4112747289299135,-1.941089930101234,20.490633396873278
ParTI_4,-1.2285295135607193,30.972619460293643,-15.228409716442432,-10.195960750700834
ParTI_5,24.575719843834825,-3.513597606695833,1.5700944804993775,-2.995638937346559
