archetype,PC1,PC2,PC3,PC4
ParTI_1,-2.864282696710468,-3.9808337063747103,-3.4806270892070996,0.42774902262795306
ParTI_2,-2.0786451904203354,-1.3805446700901778,4.928052462835629,-0.617065149040547
ParTI_3,-1.1869944606251241,4.152457269074515,-0.8767783497723174,-1.5732907118045305
ParTI_4,1.3687027886457643,2.031443507518716,0.37765324188660554,5.822231778002654
ParTI_5,6.466380620065914,-1.460896675962621,0.156303025746175,-1.0466393948879134
