,ParTIpy_1,ParTIpy_5,ParTIpy_2,ParTIpy_4,ParTIpy_3
ParTI_2,0.4213598875610278,8.556948797206246,7.914693155185755,9.665517104437097,5.675458795362024
ParTI_1,8.512591830572942,0.4705614947098676,8.512819287802005,10.316095497236244,7.425010248599657
ParTI_3,7.730287890640799,8.78195586995291,0.808816048542906,8.727240289418372,3.9131194757891543
ParTI_5,9.463973126028025,10.074088293239662,10.143968360614183,1.0693935107662205,6.316872656366078
ParTI_4,6.270685525583325,8.209495309308947,4.100646230671026,5.424458834980075,1.1962457780506306
